,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Season,Seasonnum
11657,John Henson,PF,23,MIL,70,1856,17.9,.543,.002,.277,10.2,20.8,15.3,10.9,1.2,5.1,13.7,20.3,1.7,1.5,3.3,.084,-0.3,-0.2,-0.5,0.7,2013-2014,2.0
11658,John Henson,C,24,MIL,67,1228,18.0,.578,.000,.396,11.7,17.4,14.5,7.8,1.2,9.3,17.6,18.1,1.3,2.4,3.6,.142,-1.5,2.2,0.7,0.8,2014-2015,3.0
11659,John Henson,C,25,MIL,57,960,18.6,.580,.003,.402,10.4,15.8,13.2,9.0,1.0,9.7,15.7,19.1,1.2,1.1,2.3,.117,-1.2,1.3,0.2,0.5,2015-2016,4.0
11660,John Henson,C,26,MIL,58,1123,15.3,.550,.003,.346,9.6,20.8,15.3,7.7,1.3,6.1,12.7,16.6,1.2,1.6,2.7,.116,-2.3,0.7,-1.6,0.1,2016-2017,5.0
11661,John Henson,C,27,MIL,76,1970,15.7,.582,.014,.315,9.0,21.5,15.3,8.6,1.1,4.7,12.8,15.0,2.8,2.2,4.9,.120,-1.0,0.1,-0.9,0.5,2017-2018,6.0
11662,John Henson,C,28,MIL,14,188,17.1,.553,.463,.149,9.2,28.0,19.2,10.1,1.7,4.9,14.4,18.6,0.1,0.4,0.6,.146,0.4,2.1,2.5,0.2,2018-2019,7.0
11663,John Henson,C,29,TOT,40,600,17.0,.578,.211,.269,8.5,21.8,15.1,13.4,2.0,6.0,15.8,16.3,0.6,0.8,1.4,.109,-1.2,2.1,0.9,0.4,2019-2020,8.0
11664,John Holland,SF,29,CLE,24,174,5.9,.417,.610,.220,3.9,11.4,7.7,3.9,2.0,1.0,11.0,18.5,-0.3,0.1,-0.2,-0.050,-3.6,-1.9,-5.5,-0.2,2017-2018,1.0
11665,John Holland,SF,30,CLE,1,1,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-0.032,-3.4,-1.6,-5.0,0.0,2018-2019,2.0
11666,John Hummer,C,22,BUF,81,2637,12.0,.485,,.530,,,12.4,8.4,,,,,1.3,1.9,3.2,.058,,,,,1970-1971,1.0
11667,John Hummer,PF,23,BUF,55,1186,6.4,.412,,.428,,,9.4,7.9,,,,,-1.0,0.3,-0.8,-0.031,,,,,1971-1972,2.0
11668,John Hummer,PF,24,BUF,66,1546,11.0,.475,,.442,,,9.8,11.7,,,,,0.6,0.4,1.0,.030,,,,,1972-1973,3.0
11669,John Hummer,PF,25,TOT,53,1119,11.9,.483,,.407,7.1,18.2,12.4,12.4,1.1,1.0,,,0.4,1.2,1.6,.067,-1.1,0.4,-0.7,0.4,1973-1974,4.0
11670,John Hummer,PF,26,SEA,43,568,5.6,.368,,.472,5.0,13.8,9.4,8.3,0.6,0.6,,,-0.7,0.4,-0.3,-0.027,-4.1,-0.7,-4.8,-0.4,1974-1975,5.0
11671,John Hummer,PF,27,SEA,29,364,7.6,.476,,.612,5.8,16.3,10.9,8.5,0.7,1.3,,,-0.2,0.3,0.1,.019,-4.2,0.2,-4.1,-0.2,1975-1976,6.0
11672,John Jenkins,SG,21,ATL,61,902,13.0,.576,.469,.238,2.2,9.6,6.0,9.8,0.7,0.8,11.0,18.7,1.1,0.6,1.7,.091,0.4,-1.2,-0.8,0.3,2012-2013,1.0
11673,John Jenkins,SG,22,ATL,13,158,4.7,.457,.429,.095,2.2,13.8,8.1,10.4,0.3,0.5,20.1,15.8,-0.2,0.1,-0.1,-0.043,-4.7,-1.6,-6.3,-0.2,2013-2014,2.0
11674,John Jenkins,SG,23,ATL,24,297,15.9,.629,.525,.192,0.8,13.8,7.5,7.0,1.7,0.0,6.9,17.8,0.6,0.3,0.9,.147,0.8,-0.5,0.3,0.2,2014-2015,3.0
11675,John Jenkins,SG,24,TOT,43,480,10.0,.522,.319,.150,1.8,11.3,6.5,11.7,0.8,0.2,13.7,18.1,0.0,0.2,0.2,.022,-1.9,-1.0,-2.9,-0.1,2015-2016,4.0
11676,John Jenkins,SG,25,PHO,4,13,17.3,.595,.400,.400,0.0,8.6,4.2,11.5,0.0,0.0,0.0,18.9,0.0,0.0,0.0,.167,4.3,-2.1,2.2,0.0,2016-2017,5.0
11677,John Jenkins,SG,27,WAS,4,14,20.5,1.500,1.000,.000,0.0,7.9,3.9,9.9,0.0,0.0,0.0,6.1,0.1,0.0,0.1,.202,7.6,-1.0,6.6,0.0,2018-2019,6.0
11678,John Johnson,SF,23,CLE,67,2310,15.4,.477,,.289,,,9.5,21.5,,,,,1.2,0.9,2.1,.044,,,,,1970-1971,1.0
11679,John Johnson,SF,24,CLE,82,3041,15.4,.483,,.274,,,10.1,19.7,,,,,1.6,3.0,4.6,.073,,,,,1971-1972,2.0
11680,John Johnson,SF,25,CLE,82,2815,13.8,.469,,.237,,,9.5,15.9,,,,,0.8,3.5,4.3,.073,,,,,1972-1973,3.0
11681,John Johnson,SF,26,POR,69,2287,16.8,.511,,.264,7.0,16.1,11.5,17.5,1.3,0.7,,,3.2,0.7,4.0,.083,1.3,-1.3,0.0,1.1,1973-1974,4.0
11682,John Johnson,SF,27,POR,80,2540,16.7,.531,,.278,7.0,13.4,10.3,14.5,1.4,0.8,,,4.0,2.2,6.2,.116,1.4,-0.8,0.6,1.7,1974-1975,5.0
11683,John Johnson,SF,28,POR,9,212,15.9,.526,,.307,6.4,12.7,9.6,14.0,1.5,2.0,,,0.2,0.2,0.4,.101,-0.6,0.2,-0.4,0.1,1975-1976,6.0
11684,John Johnson,SF,29,HOU,79,1738,13.0,.485,,.190,4.9,11.6,8.4,13.2,1.3,0.7,,,1.6,0.7,2.3,.064,-0.2,-0.9,-1.2,0.4,1976-1977,7.0
11685,John Johnson,SF,30,TOT,77,1823,11.9,.453,,.215,5.5,12.1,8.7,16.9,1.1,0.6,15.8,22.4,0.1,2.0,2.1,.055,-1.4,-0.6,-2.0,0.0,1977-1978,8.0
11686,John Johnson,SF,31,SEA,82,2386,11.2,.484,,.305,5.6,12.6,9.1,20.3,1.1,0.6,21.4,19.5,-0.4,3.0,2.7,.053,-1.8,0.0,-1.8,0.1,1978-1979,9.0
11687,John Johnson,SF,32,SEA,81,2533,13.3,.532,.000,.260,6.7,11.0,8.8,22.4,1.4,0.8,22.3,17.2,1.7,3.2,4.9,.093,-0.1,0.4,0.3,1.5,1979-1980,10.0
11688,John Johnson,SF,33,SEA,80,2324,11.3,.479,.001,.247,6.5,10.5,8.6,19.6,1.2,0.6,19.3,20.9,-0.8,2.0,1.2,.025,-1.4,-0.9,-2.4,-0.2,1980-1981,11.0
11689,John Johnson,SF,34,SEA,14,187,9.8,.548,.000,.444,1.8,8.4,5.2,20.2,1.0,0.9,24.0,15.7,0.0,0.2,0.2,.062,-2.5,0.3,-2.2,0.0,1981-1982,12.0
11690,John Konchar,SG,23,MEM,19,181,18.0,.713,.270,.054,10.7,16.6,13.7,16.2,1.8,1.5,15.6,10.3,0.5,0.2,0.7,.182,2.5,2.0,4.5,0.3,2019-2020,1.0
11691,John Konchar,SG,24,MEM,43,575,14.8,.608,.406,.217,6.4,17.3,11.8,10.7,2.5,1.4,10.6,12.4,0.9,0.8,1.7,.145,-0.2,1.4,1.2,0.5,2020-2021,2.0
11692,John Konchar,SG,25,MEM,72,1292,14.0,.615,.481,.187,6.9,20.1,13.3,10.6,1.7,1.5,9.3,9.9,2.4,1.8,4.2,.155,0.2,1.3,1.5,1.2,2021-2022,3.0
11693,John Kuester,PG,22,KCK,78,1215,12.2,.516,,.329,1.6,8.0,4.8,26.3,2.1,0.0,21.0,14.5,1.1,0.8,1.9,.077,-1.4,-0.1,-1.5,0.1,1977-1978,1.0
11694,John Kuester,PG,23,DEN,33,212,6.9,.387,,.269,2.5,3.9,3.2,21.4,3.8,0.2,25.6,14.2,-0.3,0.3,0.0,.000,-4.5,1.3,-3.2,-0.1,1978-1979,2.0
11695,John Kuester,PG,24,IND,24,100,11.1,.391,.029,.206,3.0,11.7,7.2,20.1,3.2,0.5,11.9,16.3,0.0,0.1,0.1,.039,-3.7,0.5,-3.1,0.0,1979-1980,3.0
11696,John Lambert,PF,23,CLE,54,333,13.9,.487,,.336,11.0,20.8,15.7,6.5,1.1,2.0,,,0.3,0.5,0.7,.108,-2.0,0.1,-1.9,0.0,1975-1976,1.0
11697,John Lambert,PF,24,CLE,63,555,11.7,.460,,.229,11.0,17.4,14.1,7.4,1.4,1.8,,,0.3,0.7,1.0,.087,-1.7,0.5,-1.2,0.1,1976-1977,2.0
11698,John Lambert,PF,25,CLE,76,1075,10.8,.435,,.143,11.7,18.9,15.3,4.7,1.2,2.4,14.8,15.5,-0.1,1.5,1.5,.067,-3.0,0.2,-2.8,-0.2,1977-1978,3.0
11699,John Lambert,PF,26,CLE,70,1030,10.9,.469,,.167,11.6,19.7,15.4,5.5,1.1,1.5,15.5,16.1,0.2,0.8,0.9,.044,-2.6,-1.2,-3.8,-0.5,1978-1979,4.0
11700,John Lambert,PF,27,CLE,74,1324,10.4,.453,.008,.253,10.5,17.8,14.0,5.1,1.6,1.7,12.6,14.7,0.4,1.5,1.8,.066,-2.6,0.0,-2.6,-0.2,1979-1980,5.0
11701,John Lambert,PF,28,TOT,46,483,8.4,.440,.012,.139,6.5,14.9,10.7,7.7,1.2,0.6,9.8,16.6,-0.1,0.5,0.4,.039,-4.2,-0.6,-4.8,-0.3,1980-1981,6.0
11702,John Lambert,PF,29,TOT,63,764,8.2,.480,.036,.213,7.8,18.2,12.9,6.0,1.1,1.2,18.2,14.0,-0.2,0.8,0.6,.035,-3.9,-0.2,-4.1,-0.4,1981-1982,7.0
11703,John Laskowski,SG,22,CHI,71,1570,11.3,.441,,.174,3.1,11.5,7.0,5.8,1.7,0.4,,,0.2,1.5,1.7,.051,-1.6,-0.3,-1.9,0.1,1975-1976,1.0
11704,John Laskowski,SG,23,CHI,47,562,9.8,.393,,.142,2.9,8.8,5.8,11.4,2.7,0.2,,,-0.4,0.7,0.4,.030,-3.0,0.9,-2.1,0.0,1976-1977,2.0
11705,John Logan,G,29,STB,62,,,.419,,.426,,,,,,,,,3.4,0.9,4.3,,,,,,1949-1950,1.0
11706,John Logan,G,30,TRI,30,,,.378,,.312,,,,,,,,,-0.1,1.1,1.0,,,,,,1950-1951,2.0
11707,John Long,SG,22,DET,82,2498,13.6,.498,,.153,5.1,6.0,5.5,6.9,1.8,0.4,9.4,22.3,2.2,1.4,3.6,.070,-1.0,-1.0,-2.0,0.0,1978-1979,1.0
11708,John Long,SG,23,DET,69,2364,16.4,.535,.010,.167,6.7,8.3,7.5,13.0,2.4,0.6,14.2,23.7,2.4,1.2,3.6,.072,0.4,-0.8,-0.4,1.0,1979-1980,2.0
11709,John Long,SG,24,DET,59,1750,15.6,.503,.011,.192,6.0,7.2,6.5,10.7,2.6,0.7,12.7,27.5,0.6,1.8,2.4,.065,-0.3,-0.5,-0.7,0.6,1980-1981,3.0
11710,John Long,SG,25,DET,69,2211,17.4,.535,.012,.213,4.6,8.3,6.4,11.0,1.4,0.6,10.6,27.9,3.1,1.6,4.7,.102,1.2,-1.4,-0.2,1.0,1981-1982,4.0
11711,John Long,SG,26,DET,70,1485,10.8,.487,.010,.211,3.8,8.9,6.3,10.1,1.3,0.4,16.0,23.4,-0.7,0.9,0.2,.005,-2.8,-1.8,-4.7,-1.0,1982-1983,5.0
11712,John Long,SG,27,DET,82,2514,14.9,.523,.004,.238,5.7,6.6,6.1,11.1,1.7,0.4,10.1,21.7,3.6,1.7,5.3,.102,0.4,-0.8,-0.4,1.0,1983-1984,6.0
11713,John Long,SG,28,DET,66,1820,14.2,.518,.017,.139,4.5,6.5,5.4,9.8,1.8,0.4,9.4,21.9,1.8,1.6,3.3,.087,-0.7,-0.3,-1.1,0.4,1984-1985,7.0
11714,John Long,SG,29,DET,62,1176,13.9,.522,.029,.190,4.1,4.7,4.4,9.6,1.6,0.6,9.0,21.7,1.3,0.7,2.0,.080,-0.3,-1.0,-1.3,0.2,1985-1986,8.0
11715,John Long,SG,30,IND,80,2265,13.8,.476,.057,.210,3.6,7.0,5.2,17.5,2.1,0.2,10.7,26.4,-0.3,2.3,2.1,.044,-0.9,-0.7,-1.6,0.1,1986-1987,9.0
11716,John Long,SG,31,IND,81,2022,15.2,.539,.088,.208,3.9,8.5,6.2,12.9,2.0,0.3,11.7,22.7,2.0,1.9,3.9,.093,0.2,0.0,0.3,1.2,1987-1988,10.0
11717,John Long,SG,32,TOT,68,919,9.5,.474,.056,.212,2.3,6.8,4.7,12.5,1.5,0.2,12.7,20.5,-0.2,0.4,0.2,.011,-3.2,-0.8,-4.1,-0.5,1988-1989,11.0
11718,John Long,SG,33,ATL,48,1030,10.7,.495,.076,.143,2.8,6.5,4.6,11.8,2.2,0.3,15.5,19.7,-0.1,0.4,0.2,.010,-2.0,-0.9,-2.9,-0.2,1989-1990,12.0
11719,John Long,SG,34,DET,25,256,11.9,.500,.071,.294,4.0,10.3,7.1,10.5,1.8,0.5,12.7,18.9,0.1,0.3,0.5,.090,-1.5,1.5,0.0,0.1,1990-1991,13.0
11720,John Long,SG,40,TOR,32,370,8.9,.499,.291,.239,1.8,11.1,6.3,9.4,1.3,0.4,15.7,18.5,-0.1,0.2,0.1,.015,-3.0,-1.5,-4.5,-0.2,1996-1997,14.0
11721,John Lucas,SG,23,HOU,82,2531,15.0,.512,,.210,2.5,6.8,4.7,24.7,2.3,0.4,,,3.6,1.2,4.8,.091,1.1,-0.2,0.9,1.9,1976-1977,1.0
11722,John Lucas,PG,24,HOU,82,2933,16.4,.481,,.264,1.8,7.6,4.6,34.8,2.6,0.2,16.8,17.3,4.3,0.9,5.2,.085,1.5,-0.5,1.0,2.3,1977-1978,2.0
11723,John Lucas,PG,25,GSW,82,3095,16.9,.514,,.280,2.2,6.4,4.3,33.0,2.3,0.2,16.5,20.2,4.7,3.2,7.9,.122,1.5,0.0,1.4,2.7,1978-1979,3.0
11724,John Lucas,PG,26,GSW,80,2763,15.3,.528,.051,.348,2.4,6.6,4.4,29.2,2.4,0.1,16.1,17.0,4.0,1.9,5.9,.103,0.7,-0.3,0.4,1.7,1979-1980,4.0
11725,John Lucas,PG,27,GSW,66,1919,11.6,.487,.047,.287,1.9,7.0,4.5,30.7,2.1,0.1,24.5,15.6,0.6,0.7,1.3,.032,-0.6,-1.1,-1.7,0.2,1980-1981,5.0
11726,John Lucas,PG,28,WSB,79,1940,15.2,.479,.036,.285,2.3,7.0,4.7,39.4,2.4,0.2,18.3,18.4,1.1,2.7,3.9,.095,1.2,0.5,1.7,1.8,1981-1982,6.0
11727,John Lucas,PG,29,WSB,35,386,14.4,.485,.038,.321,2.3,6.1,4.2,39.2,3.1,0.1,23.9,21.1,-0.2,0.6,0.4,.055,0.0,0.9,0.8,0.3,1982-1983,7.0
11728,John Lucas,PG,30,SAS,63,1807,18.1,.519,.116,.264,1.4,9.1,5.3,45.1,2.3,0.1,18.1,17.4,3.4,0.9,4.3,.114,3.2,-0.7,2.5,2.0,1983-1984,8.0
11729,John Lucas,PG,31,HOU,47,1158,17.4,.533,.148,.289,2.0,6.2,4.1,35.8,2.5,0.1,16.9,20.6,2.0,1.2,3.2,.134,2.6,0.0,2.6,1.3,1984-1985,9.0
11730,John Lucas,PG,32,HOU,65,2120,17.4,.530,.178,.364,1.7,5.7,3.6,34.6,1.7,0.1,13.6,20.2,4.5,1.2,5.7,.130,3.0,-1.2,1.8,2.0,1985-1986,10.0
11731,John Lucas,PG,33,MIL,43,1358,19.4,.537,.202,.279,2.3,8.0,5.1,32.2,2.5,0.3,11.3,23.8,2.7,1.6,4.3,.152,3.8,-0.1,3.7,2.0,1986-1987,11.0
11732,John Lucas,PG,34,MIL,81,1766,16.1,.529,.239,.257,1.8,8.3,5.1,32.1,2.5,0.1,15.1,19.7,2.2,1.7,3.9,.106,1.8,0.3,2.0,1.8,1987-1988,12.0
11733,John Lucas,PG,35,SEA,74,842,16.6,.466,.227,.258,2.8,7.8,5.2,40.7,3.4,0.1,16.5,18.9,1.1,0.8,1.9,.109,2.2,0.3,2.4,0.9,1988-1989,13.0
11734,John Lucas,PG,36,HOU,49,938,11.5,.454,.299,.189,2.2,7.9,5.1,33.2,2.3,0.1,21.2,17.3,-0.2,1.2,1.0,.052,-1.0,0.1,-0.9,0.3,1989-1990,14.0
11735,John Lucas III,PG,23,HOU,13,107,7.7,.417,.250,.000,2.2,3.2,2.7,20.3,2.5,0.0,16.3,19.2,-0.2,0.1,-0.1,-0.027,-3.8,-0.5,-4.4,-0.1,2005-2006,1.0
11736,John Lucas III,PG,24,HOU,47,383,11.8,.468,.378,.122,2.7,8.1,5.4,15.1,2.3,0.0,8.4,21.8,0.0,0.6,0.6,.081,-2.8,1.4,-1.4,0.1,2006-2007,2.0
11737,John Lucas III,PG,28,CHI,2,10,-0.1,.258,.333,.667,0.0,0.0,0.0,15.0,0.0,0.0,0.0,17.8,0.0,0.0,0.0,-0.121,-6.3,-3.3,-9.6,0.0,2010-2011,3.0
11738,John Lucas III,PG,29,CHI,49,726,16.3,.496,.391,.089,3.4,8.1,5.8,25.8,1.4,0.1,10.1,26.0,1.2,1.0,2.2,.143,2.9,0.0,2.9,0.9,2011-2012,4.0
11739,John Lucas III,PG,30,TOR,63,827,12.8,.483,.452,.075,1.1,8.3,4.7,21.5,1.5,0.1,7.0,20.8,0.7,0.3,1.1,.061,0.6,-1.2,-0.6,0.3,2012-2013,5.0
11740,John Lucas III,PG,31,UTA,42,591,5.2,.403,.442,.084,2.3,5.4,3.8,11.1,1.2,0.0,10.0,17.0,-0.7,0.0,-0.7,-0.058,-4.1,-1.7,-5.9,-0.6,2013-2014,6.0
11741,John Lucas III,PG,32,DET,21,272,13.0,.461,.279,.048,1.5,5.0,3.2,36.0,1.5,0.0,13.1,19.9,0.2,0.1,0.3,.058,-0.2,-2.0,-2.2,0.0,2014-2015,7.0
11742,John Lucas III,PG,34,MIN,5,11,9.1,.250,.250,.000,0.0,0.0,0.0,12.5,9.2,0.0,0.0,16.1,0.0,0.0,0.0,-0.033,-4.0,7.1,3.1,0.0,2016-2017,8.0
11743,John Mahnken,C,27,TOT,62,,,.313,,.232,,,,,,,,,-2.6,1.6,-1.0,,,,,,1949-1950,1.0
11744,John Mahnken,C,28,TOT,58,,,.350,,.199,,,,,,,,,-1.3,0.7,-0.6,,,,,,1950-1951,2.0
11745,John Mahnken,C,29,BOS,60,581,10.9,.370,,.189,,,,,,,,,-0.6,0.6,0.1,.006,,,,,1951-1952,3.0
11746,John Mahnken,C,30,BOS,69,771,9.6,.345,,.222,,,,,,,,,-1.2,0.6,-0.6,-0.037,,,,,1952-1953,4.0
11747,John Mandic,F-C,30,BLB,3,,,.184,,.200,,,,,,,,,-0.2,0.0,-0.1,,,,,,1949-1950,1.0
11748,John McConathy,F,21,MLH,11,106,1.7,.199,,.483,,,,,,,,,-0.6,0.1,-0.5,-0.214,,,,,1951-1952,1.0
11749,John McCullough,SG,25,PHO,8,23,30.7,.691,.000,.385,4.9,14.1,9.6,26.4,4.2,0.0,16.5,32.6,0.1,0.0,0.1,.239,-3.0,0.6,-2.4,0.1,1981-1982,1.0
11750,John Mengelt,SG,22,CIN,78,1438,15.8,.546,,.417,,,5.1,15.1,,,,,3.3,0.4,3.7,.124,,,,,1971-1972,1.0
11751,John Mengelt,SG,23,TOT,79,1647,14.1,.532,,.246,,,5.4,12.7,,,,,3.0,0.9,3.9,.114,,,,,1972-1973,2.0
11752,John Mengelt,SG,24,DET,77,1555,13.8,.516,,.410,2.7,10.9,6.8,13.3,2.0,0.2,,,1.4,2.1,3.5,.108,-1.4,0.7,-0.8,0.5,1973-1974,3.0
11753,John Mengelt,SG,25,DET,80,1995,14.7,.545,,.354,2.1,8.4,5.3,15.1,1.7,0.1,,,3.1,0.9,4.0,.095,-0.7,-0.8,-1.4,0.3,1974-1975,4.0
11754,John Mengelt,SG,26,DET,67,1105,19.4,.559,,.439,2.5,8.4,5.4,15.0,1.7,0.2,,,2.7,0.5,3.2,.140,1.7,-1.0,0.8,0.8,1975-1976,5.0
11755,John Mengelt,SG,27,CHI,61,1178,12.9,.499,,.247,2.5,7.2,4.9,15.1,1.5,0.2,,,1.1,1.1,2.3,.092,-1.1,-0.3,-1.4,0.2,1976-1977,6.0
11756,John Mengelt,SG,28,CHI,81,1767,14.5,.535,,.353,2.5,5.4,4.0,19.9,1.4,0.1,13.7,20.6,3.2,0.6,3.9,.105,0.4,-1.3,-0.9,0.5,1977-1978,7.0
11757,John Mengelt,SG,29,CHI,75,1705,13.2,.537,,.264,1.6,5.9,3.8,16.1,1.3,0.1,13.5,20.9,2.1,0.9,3.0,.084,-0.9,-1.0,-1.9,0.1,1978-1979,8.0
11758,John Mengelt,SG,30,CHI,36,387,13.4,.584,.036,.295,0.9,5.7,3.3,16.0,1.2,0.0,16.1,23.5,0.4,0.1,0.6,.070,-1.6,-1.5,-3.1,-0.1,1979-1980,9.0
11759,John Mengelt,SG,31,GSW,2,11,-5.9,.000,.000,.000,0.0,0.0,0.0,20.2,0.0,0.0,0.0,14.4,-0.1,0.0,-0.1,-0.247,-4.7,-0.4,-5.0,0.0,1980-1981,10.0
11760,John Morton,SG,22,CLE,37,402,5.9,.388,.186,.385,1.9,7.0,4.5,24.2,2.3,0.6,21.3,25.8,-1.3,0.4,-0.9,-0.109,-6.0,-1.7,-7.7,-0.6,1989-1990,1.0
11761,John Morton,SF,23,CLE,66,1207,12.2,.533,.044,.507,4.0,5.9,5.0,27.9,2.5,0.9,24.2,16.0,0.5,1.0,1.5,.058,-1.4,0.2,-1.2,0.2,1990-1991,2.0
11762,John Morton,SG,24,CLE,4,54,6.7,.439,.083,.750,6.4,8.0,7.2,11.4,0.9,0.0,20.0,16.1,0.0,0.0,0.0,-0.006,-2.6,-2.1,-4.7,0.0,1991-1992,3.0
11763,John O'Boyle,SG,24,MLH,5,97,3.4,.361,,.269,,,,,,,,,-0.1,0.1,0.0,-0.008,,,,,1952-1953,1.0
11764,John Oldham,G,26,FTW,59,,,.364,,.340,,,,,,,,,-0.5,2.8,2.3,,,,,,1949-1950,1.0
11765,John Oldham,G,27,FTW,68,,,.392,,.489,,,,,,,,,0.0,2.0,2.0,,,,,,1950-1951,2.0
11766,John Olive,SF,23,SDC,34,189,2.0,.439,,.575,1.7,9.0,5.3,1.8,1.0,0.0,20.6,12.7,-0.2,0.0,-0.2,-0.038,-5.5,-1.0,-6.5,-0.3,1978-1979,1.0
11767,John Olive,SF,24,SDC,1,15,-11.5,.000,.000,.000,0.0,7.5,3.6,0.0,0.0,0.0,50.0,10.7,-0.1,0.0,-0.1,-0.303,-5.1,-0.4,-5.5,-0.1,1979-1980,2.0
11768,John Paxson,PG,23,SAS,49,458,12.7,.478,.161,.190,0.9,6.6,3.8,38.5,1.0,0.2,17.7,15.3,0.5,0.1,0.6,.058,0.3,-2.0,-1.7,0.0,1983-1984,1.0
11769,John Paxson,PG,24,SAS,78,1259,12.6,.566,.088,.260,1.8,4.3,3.1,21.9,1.7,0.1,15.9,16.2,1.7,0.6,2.3,.088,-0.5,-0.9,-1.3,0.2,1984-1985,2.0
11770,John Paxson,PG,25,CHI,75,1570,10.5,.536,.152,.280,1.3,5.7,3.4,22.4,1.7,0.1,14.6,11.2,2.1,0.2,2.2,.069,-1.4,-0.7,-2.0,0.0,1985-1986,3.0
11771,John Paxson,PG,26,CHI,82,2689,12.8,.547,.177,.165,0.9,5.0,2.9,24.5,1.2,0.2,11.0,15.0,4.4,1.6,6.0,.106,-0.4,-1.0,-1.4,0.4,1986-1987,4.0
11772,John Paxson,PG,27,CHI,81,1888,12.3,.532,.163,.077,1.0,5.3,3.2,22.5,1.3,0.0,9.6,15.1,2.7,1.5,4.2,.106,-0.9,-0.5,-1.4,0.3,1987-1988,5.0
11773,John Paxson,PG,28,CHI,78,1738,12.0,.536,.259,.070,0.9,5.2,3.1,24.3,1.5,0.2,11.8,14.8,2.3,1.0,3.3,.091,-0.8,-0.6,-1.4,0.3,1988-1989,6.0
11774,John Paxson,PG,29,CHI,82,2365,12.7,.555,.130,.096,1.3,4.6,3.0,19.2,1.7,0.2,10.3,14.9,3.7,1.1,4.8,.097,-0.6,-0.9,-1.5,0.3,1989-1990,7.0
11775,John Paxson,PG,30,CHI,82,1971,14.0,.596,.166,.071,0.9,4.5,2.7,19.9,1.6,0.1,10.4,14.4,4.2,1.5,5.7,.140,0.6,-0.3,0.3,1.1,1990-1991,8.0
11776,John Paxson,PG,31,CHI,79,1946,10.9,.551,.090,.076,1.3,4.3,2.9,15.7,1.3,0.3,8.0,12.1,3.0,1.7,4.7,.117,-1.0,0.3,-0.8,0.6,1991-1992,9.0
11777,John Paxson,PG,32,CHI,59,1030,9.3,.509,.176,.086,1.0,4.5,2.7,17.1,1.9,0.1,11.4,11.5,1.1,0.8,1.9,.087,-2.9,0.1,-2.8,-0.2,1992-1993,10.0
11778,John Paxson,PG,33,CHI,27,343,8.3,.508,.324,.029,1.0,5.8,3.4,13.1,1.1,0.4,8.0,9.7,0.3,0.3,0.6,.088,-2.0,0.2,-1.8,0.0,1993-1994,11.0
11779,John Pilch,F,26,MNL,9,41,-2.6,.198,,.600,,,,,,,,,-0.2,0.1,-0.1,-0.118,,,,,1951-1952,1.0
11780,John Pinone,SF,22,ATL,7,65,7.8,.575,.000,.769,0.0,17.8,8.8,6.5,1.5,0.9,22.3,14.9,0.0,0.1,0.1,.040,-4.1,0.3,-3.8,0.0,1983-1984,1.0
11781,John Pritchard,C,23,WAT,7,,,.325,,.379,,,,,,,,,-0.1,0.0,-0.2,,,,,,1949-1950,1.0
11782,John Rennicke,G,22,MLH,6,54,-1.3,.250,,.500,,,,,,,,,-0.3,0.0,-0.2,-0.218,,,,,1951-1952,1.0
11783,John Richter,C,22,BOS,66,808,8.1,.372,,.352,,,,,,,,,-1.1,1.6,0.4,.026,,,,,1959-1960,1.0
11784,John Roche,SG,26,LAL,15,52,0.9,.254,,.286,0.0,5.3,2.8,13.7,0.0,0.0,,,-0.2,0.0,-0.2,-0.151,-5.4,-0.9,-6.2,-0.1,1975-1976,1.0
11785,John Roche,PG,30,DEN,82,2286,13.9,.562,.174,.273,1.1,4.2,2.6,24.7,1.7,0.3,16.1,17.0,3.5,0.7,4.2,.088,0.3,-1.3,-1.0,0.6,1979-1980,2.0
11786,John Roche,PG,31,DEN,26,611,13.1,.543,.151,.430,0.8,5.5,3.1,28.2,1.2,0.7,19.6,16.1,0.7,0.1,0.8,.060,0.6,-2.0,-1.4,0.1,1980-1981,3.0
11787,John Roche,SG,32,DEN,39,501,11.8,.561,.347,.253,0.9,4.0,2.5,20.5,1.3,0.2,14.8,14.8,0.7,-0.1,0.6,.061,0.8,-2.2,-1.4,0.1,1981-1982,4.0
11788,John Rudd,SF,23,NYK,58,723,8.2,.529,,.699,10.2,14.7,12.4,5.7,1.1,0.6,25.3,12.6,0.1,0.5,0.6,.040,-3.0,-0.8,-3.8,-0.3,1978-1979,1.0
11789,John Rudometkin,SF,22,NYK,56,572,12.3,.414,,.309,,,,,,,,,-0.8,0.3,-0.5,-0.038,,,,,1962-1963,1.0
11790,John Rudometkin,SF,23,NYK,52,696,16.5,.524,,.356,,,,,,,,,1.5,0.0,1.6,.108,,,,,1963-1964,2.0
11791,John Rudometkin,SF,24,TOT,23,376,8.9,.392,,.325,,,,5.9,,,,,-0.5,0.4,-0.1,-0.012,,,,,1964-1965,3.0
